Book Row,Book Name,Book URL,Book Type,Book Price,Book UPC,Book Availability,Books Available,Book Reviews,Book Rating
770,My Life Next Door (My Life Next Door ),https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html,young adult,36.39,9a7291b89bd5445c,In stock,8,0,5
771,Future Shock (Future Shock #1),https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,young adult,55.65,df6a7c43faa6732b,In stock,8,0,5
772,Nightstruck: A Novel,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,young adult,50.35,746029796363aa51,In stock,7,0,4
773,Tell the Wolves I'm Home,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,young adult,50.96,2a1b3d967cda1da2,In stock,6,0,2
774,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,young adult,47.31,e75f3ae1da1cc652,In stock,5,0,4
775,Where She Went (If I Stay #2),https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,young adult,41.73,60369d96b7b80869,In stock,5,0,4
776,Two Summers,https://books.toscrape.com/catalogue/two-summers_415/index.html,young adult,14.64,3a7d54a264d9f33e,In stock,5,0,1
777,The Darkest Corners,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,young adult,11.33,c4182bdb53e2459a,In stock,5,0,5
778,Tell Me Three Things,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,young adult,41.81,50d5a7b861ed1c54,In stock,5,0,1
779,Lola and the Boy Next Door (Anna and the French Kiss #2),https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,young adult,23.63,5e1a88d248599768,In stock,5,0,4
780,Kill the Boy Band,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,young adult,15.52,44f545727e704187,In stock,5,0,5
781,Isla and the Happily Ever After (Anna and the French Kiss #3),https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,young adult,48.13,45045146dbf7b009,In stock,5,0,5
782,An Abundance of Katherines,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,young adult,10.00,f36d24c309e87e5b,In stock,5,0,5
783,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html,young adult,24.17,eff24325e0ede639,In stock,4,0,4
784,Walk the Edge (Thunder Road #2),https://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html,young adult,32.36,0e4e2d31c2fb3aad,In stock,3,0,3
785,Two Boys Kissing,https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html,young adult,32.74,61bc8167c9680283,In stock,3,0,2
786,The New Guy (and Other Senior Year Distractions),https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html,young adult,44.92,3e42ac0f4d43320f,In stock,3,0,3
787,"The Land of 10,000 Madonnas",https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html,young adult,29.64,35e69a79d2b1e804,In stock,3,0,4
788,Scarlet (The Lunar Chronicles #2),https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html,young adult,14.57,510832818edb6fbc,In stock,3,0,4
789,Legend (Legend #1),https://books.toscrape.com/catalogue/legend-legend-1_184/index.html,young adult,43.69,0ce8075fab4a2b5b,In stock,3,0,4
790,Lady Renegades (Rebel Belle #3),https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html,young adult,53.04,16e843e6b853cc2f,In stock,3,0,5
791,Golden (Heart of Dread #3),https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html,young adult,42.21,984b3b6e7479b571,In stock,3,0,4
792,Cinder (The Lunar Chronicles #1),https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html,young adult,26.09,7e9579921e5407cb,In stock,3,0,1
793,Boy Meets Boy,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html,young adult,21.12,8e0bc2fe4e7d35b5,In stock,3,0,3
794,Annie on My Mind,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html,young adult,36.83,7bf87402413c27ff,In stock,3,0,5
795,New Moon (Twilight #2),https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html,young adult,12.86,6fa3ea52c8e31e06,In stock,2,0,4
796,Girl Online On Tour (Girl Online #2),https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,young adult,53.47,97b8f130d32e9f4e,In stock,2,0,1
797,The Haters,https://books.toscrape.com/catalogue/the-haters_67/index.html,young adult,27.89,fff8a057a40c4a60,In stock,1,0,5
798,The Art of Not Breathing,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,young adult,40.83,5bc1fbccfbf2355c,In stock,1,0,4
799,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,https://books.toscrape.com/catalogue/the-most-perfect-thing-inside-and-outside-a-birds-egg_938/index.html,science,42.96,aadee1c326d286e3,In stock,16,0,4
800,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,https://books.toscrape.com/catalogue/immunity-how-elie-metchnikoff-changed-the-course-of-modern-medicine_900/index.html,science,57.36,e4f74c16de34d440,In stock,16,0,5
801,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,https://books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,science,44.74,3edcccc4f341fb1a,In stock,14,0,4
802,Tipping Point for Planet Earth: How Close Are We to the Edge?,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,science,37.55,148715df5a02ea5e,In stock,12,0,1
803,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,science,55.91,ca74f2e3c35a3e77,In stock,9,0,1
804,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,science,28.41,0c11e2d068768dbb,In stock,8,0,1
805,The Origin of Species,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,science,10.01,0345872b14f9e774,In stock,7,0,4
806,The Grand Design,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,science,13.76,3213b1f13f5f0f7c,In stock,5,0,3
807,Peak: Secrets from the New Science of Expertise,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,science,16.28,6036239d2ab349b7,In stock,5,0,2
808,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html,science,13.03,c6bf14cb901c63ac,In stock,3,0,4
809,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html,science,57.35,63c0826ef59eae66,In stock,3,0,5
810,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html,science,25.83,61002f3b7ba5d780,In stock,3,0,2
811,Seven Brief Lessons on Physics,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html,science,30.60,281a244ce1954711,In stock,3,0,4
812,The Selfish Gene,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,science,29.45,6f2c0a9adbb2bca9,In stock,1,0,1
813,A Light in the Attic,https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html,poetry,51.77,a897fe39b1053632,In stock,22,0,3
814,The Black Maria,https://books.toscrape.com/catalogue/the-black-maria_991/index.html,poetry,52.15,1dfe412b8ac00530,In stock,19,0,1
815,Shakespeare's Sonnets,https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html,poetry,20.66,30a7f60cd76ca58c,In stock,19,0,4
816,Olio,https://books.toscrape.com/catalogue/olio_984/index.html,poetry,23.88,feb7cc7701ecf901,In stock,19,0,1
817,You can't bury them all: Poems,https://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html,poetry,33.63,55f9da0c5eea2e10,In stock,17,0,2
818,Slow States of Collapse: Poems,https://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html,poetry,57.31,b4fd5943413e089a,In stock,17,0,3
819,Untitled Collection: Sabbath Poems 2014,https://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html,poetry,14.27,657fe5ead67a7767,In stock,16,0,4
820,Poems That Make Grown Women Cry,https://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html,poetry,14.19,31001a1210623bd4,In stock,15,0,4
821,Night Sky with Exit Wounds,https://books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html,poetry,41.05,cfeb1e1e0e695b58,In stock,15,0,1
822,salt.,https://books.toscrape.com/catalogue/salt_731/index.html,poetry,46.78,86cbddb61ea78bb7,In stock,14,0,4
823,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",https://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html,poetry,50.89,aa35446aab16017f,In stock,14,0,5
824,Out of Print: City Lights Spotlight No. 14,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html,poetry,53.64,c0fc0cd215ee1724,In stock,8,0,5
825,Les Fleurs du Mal,https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html,poetry,29.04,c44c5e1425475206,In stock,8,0,5
826,Howl and Other Poems,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,poetry,40.45,b7870fa6dc088fbb,In stock,8,0,2
827,Leave This Song Behind: Teen Poetry at Its Best,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,poetry,51.17,b74ee891e2a6dd69,In stock,7,0,5
828,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,poetry,15.42,3d250ab0f12be445,In stock,6,0,5
829,The Crossover,https://books.toscrape.com/catalogue/the-crossover_398/index.html,poetry,38.77,b228042c088b1913,In stock,5,0,4
830,Booked,https://books.toscrape.com/catalogue/booked_365/index.html,poetry,17.49,b54d7416bb445989,In stock,5,0,5
831,Twenty Love Poems and a Song of Despair,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html,poetry,30.95,e63c3f25338baf9a,In stock,1,0,4
832,"Vampire Knight, Vol. 1 (Vampire Knight #1)",https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html,paranormal,15.40,e7e87087b1a44711,In stock,1,0,1
833,Wall and Piece,https://books.toscrape.com/catalogue/wall-and-piece_971/index.html,art,44.18,ccd9ffa25efabdea,In stock,18,0,4
834,Feathers: Displays of Brilliant Plumage,https://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html,art,49.05,9194ae88379dbf1a,In stock,14,0,3
835,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,art,48.63,d6d9ffea95f2f8bf,In stock,9,0,4
836,The New Drawing on the Right Side of the Brain,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,art,43.02,3eec766dda26fa64,In stock,8,0,3
837,History of Beauty,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html,art,10.29,8a150fd8ff5d7686,In stock,8,0,4
838,The Story of Art,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html,art,41.14,9147c5251cc99eb1,In stock,7,0,4
839,The Art Book,https://books.toscrape.com/catalogue/the-art-book_490/index.html,art,32.34,4b8fa561a1e52d1c,In stock,7,0,2
840,Ways of Seeing,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html,art,39.51,66a4e422b212726a,In stock,1,0,5
841,The Lucifer Effect: Understanding How Good People Turn Evil,https://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html,psychology,10.40,4e812d32d64e2431,In stock,14,0,1
842,The Golden Condom: And Other Essays on Love Lost and Found,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,psychology,39.43,235fa48eeed11d82,In stock,12,0,1
843,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,psychology,56.27,ce8666d9b42fc9a0,In stock,11,0,3
844,An Unquiet Mind: A Memoir of Moods and Madness,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,psychology,21.30,46cb43c2ab133ccc,In stock,6,0,3
845,"Thinking, Fast and Slow",https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html,psychology,21.14,719d72f3ee512dc6,In stock,3,0,1
846,Civilization and Its Discontents,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html,psychology,59.95,396385e3de5d18c3,In stock,3,0,2
847,8 Keys to Mental Health Through Exercise,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html,psychology,31.04,f5873c8fc7760000,In stock,3,0,1
848,The Argonauts,https://books.toscrape.com/catalogue/the-argonauts_837/index.html,autobiography,10.93,c99761a700ade23f,In stock,15,0,2
849,M Train,https://books.toscrape.com/catalogue/m-train_598/index.html,autobiography,27.18,5569c3fea112718e,In stock,11,0,1
850,Lab Girl,https://books.toscrape.com/catalogue/lab-girl_595/index.html,autobiography,40.85,825d6c44da3ca5a6,In stock,11,0,1
851,Approval Junkie: Adventures in Caring Too Much,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,autobiography,58.81,612369a5947a012e,In stock,5,0,5
852,Running with Scissors,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html,autobiography,12.91,28921443f052bea6,In stock,3,0,4
853,Me Talk Pretty One Day,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html,autobiography,57.60,abc4a7ee16c21088,In stock,3,0,2
854,Lust & Wonder,https://books.toscrape.com/catalogue/lust-wonder_191/index.html,autobiography,11.87,0dcadb06206abd3c,In stock,3,0,2
855,Life Without a Recipe,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html,autobiography,59.04,c53d9fefcda371e9,In stock,3,0,5
856,A Heartbreaking Work of Staggering Genius,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,autobiography,54.29,c9770bb1d5a492a0,In stock,3,0,5
857,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,parenting,37.35,ef49db2aaa9bb547,In stock,3,0,2
858,Fifty Shades Freed (Fifty Shades #3),https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html,adult fiction,15.36,ed813a848580ba50,In stock,3,0,5
859,The Long Haul (Diary of a Wimpy Kid #9),https://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html,humor,44.07,f21effc079a2b38a,In stock,14,0,1
860,Old School (Diary of a Wimpy Kid #10),https://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html,humor,11.83,02b74068fa98d8a4,In stock,14,0,5
861,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,https://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html,humor,25.98,b8a8ff84233f0570,In stock,14,0,4
862,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",https://books.toscrape.com/catalogue/hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702/index.html,humor,14.75,fbb21a2f71f4d981,In stock,14,0,5
863,Dress Your Family in Corduroy and Denim,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,humor,43.68,7e9068872228c474,In stock,9,0,3
864,Toddlers Are A**holes: It's Not Your Fault,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,humor,25.55,4242cc3d0437db12,In stock,7,0,1
865,When You Are Engulfed in Flames,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,humor,30.89,dab0196cd5fc8e5e,In stock,3,0,5
866,Naked,https://books.toscrape.com/catalogue/naked_197/index.html,humor,31.69,54aeeb4610d3ae08,In stock,3,0,3
867,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html,humor,55.50,190fbebbf798c31a,In stock,3,0,5
868,Holidays on Ice,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html,humor,51.07,0cb4856be3694a57,In stock,3,0,2
869,Security,https://books.toscrape.com/catalogue/security_925/index.html,horror,39.25,6f78a0d744c35456,In stock,16,0,2
870,Follow You Home,https://books.toscrape.com/catalogue/follow-you-home_809/index.html,horror,21.36,8585760646e3aa2a,In stock,15,0,1
871,The Loney,https://books.toscrape.com/catalogue/the-loney_756/index.html,horror,23.40,2d88a31f325dfd3b,In stock,14,0,1
872,Pet Sematary,https://books.toscrape.com/catalogue/pet-sematary_726/index.html,horror,10.56,af58a74e4b2a23a0,In stock,14,0,3
873,Doctor Sleep (The Shining #2),https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html,horror,40.12,bf5de316a5e9a4ab,In stock,14,0,2
874,Psycho: Sanitarium (Psycho #1.5),https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,horror,36.97,b8d7b3f5c7a95d65,In stock,12,0,5
875,Can You Keep a Secret? (Fear Street Relaunch #4),https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,horror,48.64,d069086944f2e330,In stock,12,0,1
876,Red Dragon (Hannibal Lecter #1),https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,horror,23.37,e958ae92f328c181,In stock,5,0,3
877,Dracula the Un-Dead,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,horror,35.63,e46b1074b99ac4b6,In stock,5,0,5
878,Night Shift (Night Shift #1-20),https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,horror,12.75,869d20b3b8128230,In stock,4,0,4
879,Needful Things,https://books.toscrape.com/catalogue/needful-things_334/index.html,horror,47.51,70b585c9d0f15725,In stock,4,0,4
880,Misery,https://books.toscrape.com/catalogue/misery_332/index.html,horror,34.79,81d4191030b9704b,In stock,4,0,2
881,It,https://books.toscrape.com/catalogue/it_330/index.html,horror,25.01,670a2773607d785d,In stock,4,0,3
882,'Salem's Lot,https://books.toscrape.com/catalogue/salems-lot_309/index.html,horror,49.56,6e9403f00acd6752,In stock,4,0,4
883,The Stand,https://books.toscrape.com/catalogue/the-stand_282/index.html,horror,57.86,49f24193f0b961e6,In stock,3,0,2
884,The Girl with All the Gifts,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html,horror,49.47,92dcc54a27107a37,In stock,3,0,3
885,House of Leaves,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html,horror,54.89,557c03c284be1bf2,In stock,3,0,1
886,Sapiens: A Brief History of Humankind,https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,history,54.23,4165285e1663650f,In stock,20,0,5
887,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,history,25.52,9a9d6e9bc555731e,In stock,16,0,1
888,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,https://books.toscrape.com/catalogue/the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929/index.html,history,19.73,a3d2a4250807f1e9,In stock,16,0,1
889,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",https://books.toscrape.com/catalogue/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html,history,36.28,7392c0032f92d816,In stock,16,0,2
890,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,https://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html,history,59.64,de3f25248ba0789f,In stock,15,0,1
891,Zealot: The Life and Times of Jesus of Nazareth,https://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html,history,24.70,dd5bfa6cc2c0ecc3,In stock,14,0,3
892,A Distant Mirror: The Calamitous 14th Century,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,history,14.58,d5e0526e1ab682a3,In stock,14,0,3
893,1491: New Revelations of the Americas Before Columbus,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,history,21.80,6e8e5626ac4d279e,In stock,14,0,3
894,Brilliant Beacons: A History of the American Lighthouse,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,history,11.45,7f5157bf53065d36,In stock,8,0,3
895,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,history,44.48,f16c2edb2a603f92,In stock,8,0,5
896,A Short History of Nearly Everything,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,history,52.40,6c7fa6844380f50a,In stock,7,0,5
897,The Rise and Fall of the Third Reich: A History of Nazi Germany,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,history,39.67,774fa432bd7d9c47,In stock,6,0,2
898,Catherine the Great: Portrait of a Woman,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,history,58.55,f3c70d296ec796c4,In stock,6,0,4
899,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,history,42.91,0d210d2448c3018f,In stock,5,0,5
900,The Hiding Place,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,history,55.91,c4589ee5977a47be,In stock,5,0,4
901,America's War for the Greater Middle East: A Military History,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,history,51.22,add33db6ff80db24,In stock,5,0,2
902,The Guns of August,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html,history,14.54,b5da59dd177eb36b,In stock,3,0,2
903,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,history,43.70,1812b8f5641287e3,In stock,3,0,2
904,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",https://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,food and drink,30.52,5674a18a29a43ced,In stock,19,0,3
905,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,food and drink,56.41,142d767a56a9254d,In stock,16,0,1
906,My Paris Kitchen: Recipes and Stories,https://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html,food and drink,33.37,784bc2279baa878d,In stock,16,0,2
907,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",https://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html,food and drink,14.02,72f9d5be3472d34e,In stock,16,0,4
908,"Layered: Baking, Building, and Styling Spectacular Cakes",https://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html,food and drink,40.11,7b75cc7f223791f4,In stock,16,0,1
909,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html,food and drink,37.34,e4c7f3487d17fd42,In stock,15,0,5
910,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html,food and drink,37.60,e28e330cbdf01126,In stock,15,0,2
911,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html,food and drink,41.25,96a38e7c813d8f1d,In stock,15,0,1
912,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html,food and drink,42.16,46c1530d7546ea6d,In stock,15,0,3
913,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,https://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html,food and drink,28.77,ddc8340dabc8641b,In stock,14,0,3
914,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",https://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html,food and drink,19.55,245e6bf08b8d2955,In stock,14,0,1
915,Barefoot Contessa Back to Basics,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,food and drink,28.01,999912e63a3262ae,In stock,14,0,1
916,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,food and drink,50.62,0e0da9192a025efc,In stock,14,0,5
917,My Kitchen Year: 136 Recipes That Saved My Life,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,food and drink,11.53,8bbd7df8a324f31d,In stock,13,0,2
918,Everyday Italian: 125 Simple and Delicious Recipes,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,food and drink,20.10,76319fe9d8b465a3,In stock,12,0,5
